Disease	N	Case/Control Ratio	r^2	P threshold	EffectSize	Power
HF	36788	9.694186047	0.0275	0.01	0.254639484342174	0.413800772849354
HF	36788	9.694186047	0.0275	0.01	0.255639484342174	0.417412130189326
HF	36788	9.694186047	0.0275	0.01	0.256639484342174	0.42103046757667
HF	36788	9.694186047	0.0275	0.01	0.257639484342174	0.424655487631112
HF	36788	9.694186047	0.0275	0.01	0.258639484342174	0.428286891276021
HF	36788	9.694186047	0.0275	0.01	0.259639484342174	0.431924377812347
HF	36788	9.694186047	0.0275	0.01	0.260639484342174	0.435567644993261
HF	36788	9.694186047	0.0275	0.01	0.261639484342174	0.439216389099441
HF	36788	9.694186047	0.0275	0.01	0.262639484342174	0.442870305014985
HF	36788	9.694186047	0.0275	0.01	0.263639484342174	0.446529086303926
HF	36788	9.694186047	0.0275	0.01	0.264639484342174	0.450192425287292
HF	36788	9.694186047	0.0275	0.01	0.265639484342174	0.453860013120714
HF	36788	9.694186047	0.0275	0.01	0.266639484342174	0.457531539872514
HF	36788	9.694186047	0.0275	0.01	0.267639484342174	0.461206694602272
HF	36788	9.694186047	0.0275	0.01	0.268639484342174	0.464885165439809
HF	36788	9.694186047	0.0275	0.01	0.269639484342174	0.468566639664576
HF	36788	9.694186047	0.0275	0.01	0.270639484342174	0.472250803785406
HF	36788	9.694186047	0.0275	0.01	0.271639484342174	0.475937343620594
HF	36788	9.694186047	0.0275	0.01	0.272639484342174	0.47962594437827
HF	36788	9.694186047	0.0275	0.01	0.273639484342174	0.483316290737036
HF	36788	9.694186047	0.0275	0.01	0.274639484342174	0.487008066926831
HF	36788	9.694186047	0.0275	0.01	0.275639484342174	0.490700956809985
HF	36788	9.694186047	0.0275	0.01	0.276639484342174	0.494394643962432
HF	36788	9.694186047	0.0275	0.01	0.277639484342174	0.498088811755049
HF	36788	9.694186047	0.0275	0.01	0.278639484342174	0.501783143435072
HF	36788	9.694186047	0.0275	0.01	0.279639484342174	0.505477322207581
HF	36788	9.694186047	0.0275	0.01	0.280639484342174	0.50917103131699
HF	36788	9.694186047	0.0275	0.01	0.281639484342174	0.512863954128526
HF	36788	9.694186047	0.0275	0.01	0.282639484342174	0.516555774209655
HF	36788	9.694186047	0.0275	0.01	0.283639484342174	0.520246175411421
HF	36788	9.694186047	0.0275	0.01	0.284639484342174	0.523934841949664
HF	36788	9.694186047	0.0275	0.01	0.285639484342174	0.527621458486083
HF	36788	9.694186047	0.0275	0.01	0.286639484342174	0.531305710209103
HF	36788	9.694186047	0.0275	0.01	0.287639484342174	0.534987282914524
HF	36788	9.694186047	0.0275	0.01	0.288639484342174	0.538665863085904
HF	36788	9.694186047	0.0275	0.01	0.289639484342174	0.542341137974649
HF	36788	9.694186047	0.0275	0.01	0.290639484342174	0.546012795679775
HF	36788	9.694186047	0.0275	0.01	0.291639484342174	0.549680525227311
HF	36788	9.694186047	0.0275	0.01	0.292639484342174	0.553344016649302
HF	36788	9.694186047	0.0275	0.01	0.293639484342174	0.557002961062382
HF	36788	9.694186047	0.0275	0.01	0.294639484342174	0.560657050745886
HF	36788	9.694186047	0.0275	0.01	0.295639484342174	0.564305979219471
HF	36788	9.694186047	0.0275	0.01	0.296639484342174	0.567949441320198
HF	36788	9.694186047	0.0275	0.01	0.297639484342174	0.571587133279068
HF	36788	9.694186047	0.0275	0.01	0.298639484342174	0.575218752796949
HF	36788	9.694186047	0.0275	0.01	0.299639484342174	0.578843999119895
HF	36788	9.694186047	0.0275	0.01	0.300639484342174	0.5824625731138
HF	36788	9.694186047	0.0275	0.01	0.301639484342174	0.586074177338364
HF	36788	9.694186047	0.0275	0.01	0.302639484342174	0.589678516120357
HF	36788	9.694186047	0.0275	0.01	0.303639484342174	0.593275295626114
HF	36788	9.694186047	0.0275	0.01	0.304639484342174	0.596864223933277
HF	36788	9.694186047	0.0275	0.01	0.305639484342174	0.600445011101711
HF	36788	9.694186047	0.0275	0.01	0.306639484342174	0.604017369243605
HF	36788	9.694186047	0.0275	0.01	0.307639484342174	0.607581012592694
HF	36788	9.694186047	0.0275	0.01	0.308639484342174	0.611135657572603
HF	36788	9.694186047	0.0275	0.01	0.309639484342174	0.61468102286427
HF	36788	9.694186047	0.0275	0.01	0.310639484342174	0.618216829472422
HF	36788	9.694186047	0.0275	0.01	0.311639484342174	0.621742800791088
HF	36788	9.694186047	0.0275	0.01	0.312639484342174	0.625258662668116
HF	36788	9.694186047	0.0275	0.01	0.313639484342174	0.62876414346866
HF	36788	9.694186047	0.0275	0.01	0.314639484342174	0.63225897413764
HF	36788	9.694186047	0.0275	0.01	0.315639484342174	0.635742888261119
HF	36788	9.694186047	0.0275	0.01	0.316639484342174	0.639215622126596
HF	36788	9.694186047	0.0275	0.01	0.317639484342174	0.642676914782185
HF	36788	9.694186047	0.0275	0.01	0.318639484342174	0.646126508094659
HF	36788	9.694186047	0.0275	0.01	0.319639484342174	0.649564146806334
HF	36788	9.694186047	0.0275	0.01	0.320639484342174	0.652989578590783
HF	36788	9.694186047	0.0275	0.01	0.321639484342174	0.656402554107342
HF	36788	9.694186047	0.0275	0.01	0.322639484342174	0.659802827054417
HF	36788	9.694186047	0.0275	0.01	0.323639484342174	0.663190154221538
HF	36788	9.694186047	0.0275	0.01	0.324639484342174	0.666564295540175
HF	36788	9.694186047	0.0275	0.01	0.325639484342174	0.669925014133279
HF	36788	9.694186047	0.0275	0.01	0.326639484342174	0.673272076363538
HF	36788	9.694186047	0.0275	0.01	0.327639484342174	0.676605251880333
HF	36788	9.694186047	0.0275	0.01	0.328639484342174	0.679924313665377
HF	36788	9.694186047	0.0275	0.01	0.329639484342174	0.683229038077024
HF	36788	9.694186047	0.0275	0.01	0.330639484342174	0.68651920489324
HF	36788	9.694186047	0.0275	0.01	0.331639484342174	0.689794597353209
HF	36788	9.694186047	0.0275	0.01	0.332639484342174	0.693055002197575
HF	36788	9.694186047	0.0275	0.01	0.333639484342174	0.696300209707311
HF	36788	9.694186047	0.0275	0.01	0.334639484342174	0.699530013741188
HF	36788	9.694186047	0.0275	0.01	0.335639484342174	0.702744211771854
HF	36788	9.694186047	0.0275	0.01	0.336639484342174	0.7059426049205
HF	36788	9.694186047	0.0275	0.01	0.337639484342174	0.709124997990109
HF	36788	9.694186047	0.0275	0.01	0.338639484342174	0.712291199497292
HF	36788	9.694186047	0.0275	0.01	0.339639484342174	0.715441021702678
HF	36788	9.694186047	0.0275	0.01	0.340639484342174	0.718574280639884
HF	36788	9.694186047	0.0275	0.01	0.341639484342174	0.721690796143034
HF	36788	9.694186047	0.0275	0.01	0.342639484342174	0.724790391872835
HF	36788	9.694186047	0.0275	0.01	0.343639484342174	0.727872895341213
HF	36788	9.694186047	0.0275	0.01	0.344639484342174	0.730938137934483
HF	36788	9.694186047	0.0275	0.01	0.345639484342174	0.733985954935083
HF	36788	9.694186047	0.0275	0.01	0.346639484342174	0.737016185541836
HF	36788	9.694186047	0.0275	0.01	0.347639484342174	0.740028672888773
HF	36788	9.694186047	0.0275	0.01	0.348639484342174	0.743023264062495
HF	36788	9.694186047	0.0275	0.01	0.349639484342174	0.745999810118075
HF	36788	9.694186047	0.0275	0.01	0.350639484342174	0.748958166093523
HF	36788	9.694186047	0.0275	0.01	0.351639484342174	0.75189819102279
HF	36788	9.694186047	0.0275	0.01	0.352639484342174	0.754819747947327
HF	36788	9.694186047	0.0275	0.01	0.353639484342174	0.757722703926212
HF	36788	9.694186047	0.0275	0.01	0.354639484342174	0.760606930044828
HF	36788	9.694186047	0.0275	0.01	0.355639484342174	0.763472301422114
HF	36788	9.694186047	0.0275	0.01	0.356639484342174	0.766318697216392
HF	36788	9.694186047	0.0275	0.01	0.357639484342174	0.769146000629773
HF	36788	9.694186047	0.0275	0.01	0.358639484342174	0.77195409891115
HF	36788	9.694186047	0.0275	0.01	0.359639484342174	0.774742883357789
HF	36788	9.694186047	0.0275	0.01	0.360639484342174	0.777512249315529
HF	36788	9.694186047	0.0275	0.01	0.361639484342174	0.780262096177589
HF	36788	9.694186047	0.0275	0.01	0.362639484342174	0.782992327382006
HF	36788	9.694186047	0.0275	0.01	0.363639484342174	0.785702850407707
HF	36788	9.694186047	0.0275	0.01	0.364639484342174	0.788393576769229
HF	36788	9.694186047	0.0275	0.01	0.365639484342174	0.791064422010093
HF	36788	9.694186047	0.0275	0.01	0.366639484342174	0.793715305694856
HF	36788	9.694186047	0.0275	0.01	0.367639484342174	0.796346151399846
HF	36788	9.694186047	0.0275	0.01	0.368639484342174	0.79895688670259
HF	36788	9.694186047	0.0275	0.01	0.369639484342174	0.801547443169965
HF	36788	9.694186047	0.0275	0.01	0.370639484342174	0.804117756345064
HF	36788	9.694186047	0.0275	0.01	0.371639484342174	0.806667765732816
HF	36788	9.694186047	0.0275	0.01	0.372639484342174	0.809197414784359
HF	36788	9.694186047	0.0275	0.01	0.373639484342174	0.81170665088019
HF	36788	9.694186047	0.0275	0.01	0.374639484342174	0.814195425312105
HF	36788	9.694186047	0.0275	0.01	0.375639484342174	0.816663693263953
HF	36788	9.694186047	0.0275	0.01	0.376639484342174	0.819111413791212
HF	36788	9.694186047	0.0275	0.01	0.377639484342174	0.821538549799415
HF	36788	9.694186047	0.0275	0.01	0.378639484342174	0.823945068021442
HF	36788	9.694186047	0.0275	0.01	0.379639484342174	0.826330938993687
HF	36788	9.694186047	0.0275	0.01	0.380639484342174	0.828696137031137
HF	36788	9.694186047	0.0275	0.01	0.381639484342174	0.831040640201376
HF	36788	9.694186047	0.0275	0.01	0.382639484342174	0.83336443029752
HF	36788	9.694186047	0.0275	0.01	0.383639484342174	0.835667492810133
HF	36788	9.694186047	0.0275	0.01	0.384639484342174	0.837949816898115
HF	36788	9.694186047	0.0275	0.01	0.385639484342174	0.840211395358605
HF	36788	9.694186047	0.0275	0.01	0.386639484342174	0.84245222459591
HF	36788	9.694186047	0.0275	0.01	0.387639484342174	0.844672304589486
HF	36788	9.694186047	0.0275	0.01	0.388639484342174	0.846871638860989
HF	36788	9.694186047	0.0275	0.01	0.389639484342174	0.849050234440427
HF	36788	9.694186047	0.0275	0.01	0.390639484342174	0.851208101831424
HF	36788	9.694186047	0.0275	0.01	0.391639484342174	0.853345254975633
HF	36788	9.694186047	0.0275	0.01	0.392639484342174	0.855461711216309
HF	36788	9.694186047	0.0275	0.01	0.393639484342174	0.85755749126107
HF	36788	9.694186047	0.0275	0.01	0.394639484342174	0.859632619143876
HF	36788	9.694186047	0.0275	0.01	0.395639484342174	0.861687122186238
HF	36788	9.694186047	0.0275	0.01	0.396639484342174	0.863721030957688
HF	36788	9.694186047	0.0275	0.01	0.397639484342174	0.865734379235539
HF	36788	9.694186047	0.0275	0.01	0.398639484342174	0.867727203963945
HF	36788	9.694186047	0.0275	0.01	0.399639484342174	0.869699545212303
HF	36788	9.694186047	0.0275	0.01	0.400639484342174	0.871651446133003
HF	36788	9.694186047	0.0275	0.01	0.401639484342174	0.873582952918573
HF	36788	9.694186047	0.0275	0.01	0.402639484342174	0.875494114758215
HF	36788	9.694186047	0.0275	0.01	0.403639484342174	0.877384983793785
HF	36788	9.694186047	0.0275	0.01	0.404639484342174	0.879255615075228
HF	36788	9.694186047	0.0275	0.01	0.405639484342174	0.881106066515485
HF	36788	9.694186047	0.0275	0.01	0.406639484342174	0.882936398844917
HF	36788	9.694186047	0.0275	0.01	0.407639484342174	0.884746675565252
HF	36788	9.694186047	0.0275	0.01	0.408639484342174	0.886536962903091
HF	36788	9.694186047	0.0275	0.01	0.409639484342174	0.888307329762994
HF	36788	9.694186047	0.0275	0.01	0.410639484342174	0.890057847680167
HF	36788	9.694186047	0.0275	0.01	0.411639484342174	0.891788590772783
HF	36788	9.694186047	0.0275	0.01	0.412639484342174	0.893499635693952
HF	36788	9.694186047	0.0275	0.01	0.413639484342174	0.895191061583373
HF	36788	9.694186047	0.0275	0.01	0.414639484342174	0.896862950018687
HF	36788	9.694186047	0.0275	0.01	0.415639484342174	0.898515384966555
HF	36788	9.694186047	0.0275	0.01	0.416639484342174	0.900148452733485
HF	36788	9.694186047	0.0275	0.01	0.417639484342174	0.90176224191644
HF	36788	9.694186047	0.0275	0.01	0.418639484342174	0.903356843353236
HF	36788	9.694186047	0.0275	0.01	0.419639484342174	0.904932350072768
HF	36788	9.694186047	0.0275	0.01	0.420639484342174	0.906488857245073
HF	36788	9.694186047	0.0275	0.01	0.421639484342174	0.908026462131271
HF	36788	9.694186047	0.0275	0.01	0.422639484342174	0.909545264033389
HF	36788	9.694186047	0.0275	0.01	0.423639484342174	0.911045364244099
HF	36788	9.694186047	0.0275	0.01	0.424639484342174	0.912526865996398
HF	36788	9.694186047	0.0275	0.01	0.425639484342174	0.913989874413238
HF	36788	9.694186047	0.0275	0.01	0.426639484342174	0.915434496457146
HF	36788	9.694186047	0.0275	0.01	0.427639484342174	0.916860840879835
HF	36788	9.694186047	0.0275	0.01	0.428639484342174	0.918269018171844
HF	36788	9.694186047	0.0275	0.01	0.429639484342174	0.919659140512229
HF	36788	9.694186047	0.0275	0.01	0.430639484342174	0.921031321718303
HF	36788	9.694186047	0.0275	0.01	0.431639484342174	0.922385677195478
HF	36788	9.694186047	0.0275	0.01	0.432639484342174	0.923722323887207
HF	36788	9.694186047	0.0275	0.01	0.433639484342174	0.925041380225047
HF	36788	9.694186047	0.0275	0.01	0.434639484342174	0.92634296607888
HF	36788	9.694186047	0.0275	0.01	0.435639484342174	0.927627202707283
HF	36788	9.694186047	0.0275	0.01	0.436639484342174	0.928894212708101
HF	36788	9.694186047	0.0275	0.01	0.437639484342174	0.930144119969205
HF	36788	9.694186047	0.0275	0.01	0.438639484342174	0.931377049619481
HF	36788	9.694186047	0.0275	0.01	0.439639484342174	0.932593127980057
HF	36788	9.694186047	0.0275	0.01	0.440639484342174	0.933792482515782
HF	36788	9.694186047	0.0275	0.01	0.441639484342174	0.934975241786983
HF	36788	9.694186047	0.0275	0.01	0.442639484342174	0.936141535401509
HF	36788	9.694186047	0.0275	0.01	0.443639484342174	0.937291493967086
HF	36788	9.694186047	0.0275	0.01	0.444639484342174	0.938425249043988
HF	36788	9.694186047	0.0275	0.01	0.445639484342174	0.939542933098053
HF	36788	9.694186047	0.0275	0.01	0.446639484342174	0.940644679454052
HF	36788	9.694186047	0.0275	0.01	0.447639484342174	0.941730622249418
HF	36788	9.694186047	0.0275	0.01	0.448639484342174	0.942800896388371
HF	36788	9.694186047	0.0275	0.01	0.449639484342174	0.943855637496432
HF	36788	9.694186047	0.0275	0.01	0.450639484342174	0.944894981875344
HF	36788	9.694186047	0.0275	0.01	0.451639484342174	0.94591906645843
HF	36788	9.694186047	0.0275	0.01	0.452639484342174	0.946928028766373
HF	36788	9.694186047	0.0275	0.01	0.453639484342174	0.947922006863458
HF	36788	9.694186047	0.0275	0.01	0.454639484342174	0.948901139314261
HF	36788	9.694186047	0.0275	0.01	0.455639484342174	0.949865565140826
HF	36788	9.694186047	0.0275	0.01	0.456639484342174	0.950815423780317
HF	36788	9.694186047	0.0275	0.01	0.457639484342174	0.951750855043164
HF	36788	9.694186047	0.0275	0.01	0.458639484342174	0.952671999071719
HF	36788	9.694186047	0.0275	0.01	0.459639484342174	0.953578996299423
HF	36788	9.694186047	0.0275	0.01	0.460639484342174	0.954471987410499
HF	36788	9.694186047	0.0275	0.01	0.461639484342174	0.955351113300181
HF	36788	9.694186047	0.0275	0.01	0.462639484342174	0.956216515035482
HF	36788	9.694186047	0.0275	0.01	0.463639484342174	0.95706833381651
HF	36788	9.694186047	0.0275	0.01	0.464639484342174	0.957906710938353
HF	36788	9.694186047	0.0275	0.01	0.465639484342174	0.958731787753518
HF	36788	9.694186047	0.0275	0.01	0.466639484342174	0.959543705634951
HF	36788	9.694186047	0.0275	0.01	0.467639484342174	0.960342605939632
HF	36788	9.694186047	0.0275	0.01	0.468639484342174	0.96112862997276
HF	36788	9.694186047	0.0275	0.01	0.469639484342174	0.961901918952528
HF	36788	9.694186047	0.0275	0.01	0.470639484342174	0.962662613975494
HF	36788	9.694186047	0.0275	0.01	0.471639484342174	0.963410855982554
HF	36788	9.694186047	0.0275	0.01	0.472639484342174	0.964146785725529
HF	36788	9.694186047	0.0275	0.01	0.473639484342174	0.964870543734355
HF	36788	9.694186047	0.0275	0.01	0.474639484342174	0.965582270284888
HF	36788	9.694186047	0.0275	0.01	0.475639484342174	0.966282105367337
HF	36788	9.694186047	0.0275	0.01	0.476639484342174	0.966970188655313
HF	36788	9.694186047	0.0275	0.01	0.477639484342174	0.967646659475496
HF	36788	9.694186047	0.0275	0.01	0.478639484342174	0.968311656777945
HF	36788	9.694186047	0.0275	0.01	0.479639484342174	0.968965319107024
HF	36788	9.694186047	0.0275	0.01	0.480639484342174	0.969607784572963
HF	36788	9.694186047	0.0275	0.01	0.481639484342174	0.970239190824055
HF	36788	9.694186047	0.0275	0.01	0.482639484342174	0.97085967501948
HF	36788	9.694186047	0.0275	0.01	0.483639484342174	0.971469373802768
HF	36788	9.694186047	0.0275	0.01	0.484639484342174	0.972068423275895
HF	36788	9.694186047	0.0275	0.01	0.485639484342174	0.972656958974012
HF	36788	9.694186047	0.0275	0.01	0.486639484342174	0.97323511584081
HF	36788	9.694186047	0.0275	0.01	0.487639484342174	0.973803028204517
HF	36788	9.694186047	0.0275	0.01	0.488639484342174	0.974360829754527
HF	36788	9.694186047	0.0275	0.01	0.489639484342174	0.974908653518666
HF	36788	9.694186047	0.0275	0.01	0.490639484342174	0.975446631841076
HF	36788	9.694186047	0.0275	0.01	0.491639484342174	0.975974896360741
HF	36788	9.694186047	0.0275	0.01	0.492639484342174	0.976493577990625
HF	36788	9.694186047	0.0275	0.01	0.493639484342174	0.977002806897447
HF	36788	9.694186047	0.0275	0.01	0.494639484342174	0.977502712482063
HF	36788	9.694186047	0.0275	0.01	0.495639484342174	0.977993423360476
HF	36788	9.694186047	0.0275	0.01	0.496639484342174	0.978475067345456
HF	36788	9.694186047	0.0275	0.01	0.497639484342174	0.978947771428772
HF	36788	9.694186047	0.0275	0.01	0.498639484342174	0.97941166176403
HF	36788	9.694186047	0.0275	0.01	0.499639484342174	0.979866863650118
HF	36788	9.694186047	0.0275	0.01	0.500639484342174	0.980313501515243
HF	36788	9.694186047	0.0275	0.01	0.501639484342174	0.98075169890157
HF	36788	9.694186047	0.0275	0.01	0.502639484342174	0.98118157845045
HF	36788	9.694186047	0.0275	0.01	0.503639484342174	0.981603261888228
HF	36788	9.694186047	0.0275	0.01	0.504639484342174	0.982016870012637
HF	36788	9.694186047	0.0275	0.01	0.505639484342174	0.982422522679764
HF	36788	9.694186047	0.0275	0.01	0.506639484342174	0.982820338791584
HF	36788	9.694186047	0.0275	0.01	0.507639484342174	0.983210436284065
HF	36788	9.694186047	0.0275	0.01	0.508639484342174	0.983592932115819
HF	36788	9.694186047	0.0275	0.01	0.509639484342174	0.983967942257319
HF	36788	9.694186047	0.0275	0.01	0.510639484342174	0.984335581680649
HF	36788	9.694186047	0.0275	0.01	0.511639484342174	0.984695964349803
HF	36788	9.694186047	0.0275	0.01	0.512639484342174	0.985049203211511
HF	36788	9.694186047	0.0275	0.01	0.513639484342174	0.985395410186596
HF	36788	9.694186047	0.0275	0.01	0.514639484342174	0.985734696161847
HF	36788	9.694186047	0.0275	0.01	0.515639484342174	0.986067170982407
HF	36788	9.694186047	0.0275	0.01	0.516639484342174	0.986392943444667
HF	36788	9.694186047	0.0275	0.01	0.517639484342174	0.986712121289658
HF	36788	9.694186047	0.0275	0.01	0.518639484342174	0.987024811196934
HF	36788	9.694186047	0.0275	0.01	0.519639484342174	0.98733111877894
HF	36788	9.694186047	0.0275	0.01	0.520639484342174	0.987631148575857
HF	36788	9.694186047	0.0275	0.01	0.521639484342174	0.987925004050917
HF	36788	9.694186047	0.0275	0.01	0.522639484342174	0.988212787586175
HF	36788	9.694186047	0.0275	0.01	0.523639484342174	0.988494600478742
HF	36788	9.694186047	0.0275	0.01	0.524639484342174	0.988770542937459
HF	36788	9.694186047	0.0275	0.01	0.525639484342174	0.989040714080011
HF	36788	9.694186047	0.0275	0.01	0.526639484342174	0.989305211930471
HF	36788	9.694186047	0.0275	0.01	0.527639484342174	0.989564133417269
HF	36788	9.694186047	0.0275	0.01	0.528639484342174	0.989817574371571
HF	36788	9.694186047	0.0275	0.01	0.529639484342174	0.990065629526067
HF	36788	9.694186047	0.0275	0.01	0.530639484342174	0.990308392514161
HF	36788	9.694186047	0.0275	0.01	0.531639484342174	0.990545955869542
HF	36788	9.694186047	0.0275	0.01	0.532639484342174	0.990778411026147
HF	36788	9.694186047	0.0275	0.01	0.533639484342174	0.991005848318494
HF	36788	9.694186047	0.0275	0.01	0.534639484342174	0.991228356982378
HF	36788	9.694186047	0.0275	0.01	0.535639484342174	0.991446025155929
